SHIP_ID,SHIP_DATE,Ship_Mode,Shipping_Cost
Sec_26151,2011-02-16,Second Class,82.46
Fir_3321,2011-02-16,First Class,422.25
Sec_2775,2011-02-16,Second Class,3.52
Sec_2777,2011-02-16,Second Class,1.12
Sec_2778,2011-02-16,Second Class,6.78
Sec_27611,2011-02-16,Second Class,10.07
Sec_27612,2011-02-16,Second Class,18.55
Sec_2776,2011-02-16,Second Class,0.33
Sta_28153,2011-02-16,Standard Class,38.36
Sta_2477,2011-02-16,Standard Class,1.47
Sta_28152,2011-02-16,Standard Class,212.94
Sta_13262,2011-02-18,Standard Class,30.38
Sta_19843,2011-02-18,Standard Class,31.65
Sta_13516,2011-02-18,Standard Class,2.11
Sta_12743,2011-02-18,Standard Class,6.91
Sta_22107,2011-02-18,Standard Class,11.53
Sta_18079,2011-02-18,Standard Class,16.29
Sta_11591,2011-02-18,Standard Class,28.45
Sec_9400,2011-02-18,Second Class,2.03
Sec_7672,2011-02-18,Second Class,15.23
Fir_4835,2011-02-19,First Class,10.97
Sta_22990,2011-02-19,Standard Class,20.14
Sta_10362,2011-02-19,Standard Class,13.321
Sta_10361,2011-02-19,Standard Class,9.613
Sta_10654,2011-02-19,Standard Class,1.781
Sta_22671,2011-02-19,Standard Class,8.377
Sec_29140,2011-02-19,Second Class,506.27
Sec_4992,2011-02-19,Second Class,6.89
Sec_29214,2011-02-19,Second Class,23.67
Sec_32261,2011-02-19,Second Class,27.94
Sta_13515,2011-02-19,Standard Class,0.97
Sta_21386,2011-02-19,Standard Class,181.61
Sec_34486,2011-02-19,Second Class,0.79
Sec_8628,2011-02-19,Second Class,2.68
Sam_46263,2011-02-19,Same Day,1.39
Sta_50603,2011-02-19,Standard Class,3.26
Sta_1528,2011-02-19,Standard Class,4.71
Sta_1529,2011-02-19,Standard Class,20.08
Sta_28256,2011-02-19,Standard Class,13.45
Fir_32095,2011-02-19,First Class,2.38
Fir_32096,2011-02-19,First Class,0.4
Fir_3724,2011-02-20,First Class,46.69
Fir_3726,2011-02-20,First Class,3.92
Fir_3727,2011-02-20,First Class,7.41
Fir_3725,2011-02-20,First Class,6.88
Sta_19450,2011-02-20,Standard Class,48.225
Sta_15584,2011-02-20,Standard Class,0.702
Sta_14937,2011-02-20,Standard Class,12.28
Sta_38954,2011-02-20,Standard Class,7.472
Sta_17991,2011-02-20,Standard Class,9.19
Sta_17032,2011-02-20,Standard Class,1.95
Sta_17302,2011-02-20,Standard Class,9.99
Sta_18080,2011-02-20,Standard Class,10.16
Sta_16501,2011-02-20,Standard Class,0.95
Sta_20922,2011-02-20,Standard Class,15.22
Sta_17749,2011-02-20,Standard Class,13.08
Sta_22400,2011-02-20,Standard Class,5.69
Sta_17031,2011-02-20,Standard Class,6.19
Sta_14599,2011-02-20,Standard Class,3.13
Sta_15295,2011-02-20,Standard Class,1.32
Sta_38724,2011-02-20,Standard Class,5.83
Sta_42641,2011-02-20,Standard Class,21.13
Sta_42656,2011-02-20,Standard Class,78.18
Sec_24956,2011-02-20,Second Class,4.386
Sta_9584,2011-02-20,Standard Class,2.03
Fir_30075,2011-02-20,First Class,29.12
Sec_50033,2011-02-20,Second Class,1.27
Sta_48227,2011-02-20,Standard Class,2.41
Sec_45251,2011-02-21,Second Class,5.13
Sec_45250,2011-02-21,Second Class,1.37
Sec_45252,2011-02-21,Second Class,161.63
Sta_43894,2011-02-21,Standard Class,26.73
Sta_43893,2011-02-21,Standard Class,25.88
Sta_43892,2011-02-21,Standard Class,12.64
Sta_21163,2011-02-21,Standard Class,1.34
Sta_12878,2011-02-21,Standard Class,2.35
Sta_20773,2011-02-21,Standard Class,113.03
Sta_22109,2011-02-21,Standard Class,8.48
Sec_7018,2011-02-21,Second Class,9.87
Sam_30373,2011-02-21,Same Day,8.84
Sam_32508,2011-02-21,Same Day,37.06
Sta_34792,2011-02-21,Standard Class,118.63
Sta_34793,2011-02-21,Standard Class,128.01
Sta_35172,2011-02-21,Standard Class,16.42
Sta_22108,2011-02-21,Standard Class,8.53
Sta_39039,2011-02-21,Standard Class,60.76
Sec_7377,2011-02-22,Second Class,7.12
Sec_7376,2011-02-22,Second Class,1.27
Sta_22991,2011-02-22,Standard Class,26.535
Sta_10363,2011-02-22,Standard Class,2.526
Sta_23594,2011-02-22,Standard Class,11.367
Sta_40895,2011-02-22,Standard Class,0.56
Sta_37724,2011-02-22,Standard Class,7.69
Sta_46418,2011-02-22,Standard Class,0.11
Sta_46390,2011-02-22,Standard Class,0.92
Sam_9264,2011-02-23,Same Day,9.76
Sta_19136,2011-02-23,Standard Class,2.77
Sta_43338,2011-02-23,Standard Class,13.21
Sta_21935,2011-02-23,Standard Class,12.23
Sec_25091,2011-02-23,Second Class,17.13
Sta_44800,2011-02-24,Standard Class,7.44
Sam_30663,2011-02-24,Same Day,69.647
Sam_25590,2011-02-24,Same Day,19.506
Sam_6232,2011-02-24,Same Day,2.992
Sta_14776,2011-02-24,Standard Class,3.5
Sec_9401,2011-02-24,Second Class,1.09
Sec_34009,2011-02-24,Second Class,3.84
Sec_33801,2011-02-24,Second Class,0.54
Sam_6234,2011-02-25,Same Day,2.14
Sam_6233,2011-02-25,Same Day,22.06
Sam_8027,2011-02-25,Same Day,110.6
Sam_6235,2011-02-25,Same Day,27.29
Sam_26605,2011-02-25,Same Day,241.33
Sta_44030,2011-02-25,Standard Class,18.66
Sta_44029,2011-02-25,Standard Class,54.17
Sta_44028,2011-02-25,Standard Class,2.54
Sec_24518,2011-02-25,Second Class,27.59
Sec_7378,2011-02-25,Second Class,2.96
Fir_5437,2011-02-25,First Class,1.04
Fir_5438,2011-02-25,First Class,6.07
Fir_26860,2011-02-25,First Class,39.03
Fir_4631,2011-02-25,First Class,3.14
Fir_25650,2011-02-25,First Class,136.02
Fir_4630,2011-02-25,First Class,5.51
Sta_20923,2011-02-25,Standard Class,78.45
Fir_32355,2011-02-25,First Class,19.89
Sta_17442,2011-02-25,Standard Class,1.77
Sta_16426,2011-02-25,Standard Class,1.8
Sta_50343,2011-02-25,Standard Class,0.97
Sta_48994,2011-02-25,Standard Class,4.11
Sta_72,2011-02-25,Standard Class,1.14
Fir_850,2011-02-25,First Class,5.01
Sta_13263,2011-02-26,Standard Class,3.15
Sta_19684,2011-02-26,Standard Class,5.99
Fir_5893,2011-02-26,First Class,3.97
Fir_26153,2011-02-26,First Class,319.53
Fir_24228,2011-02-26,First Class,248.81
Fir_4629,2011-02-26,First Class,8.4
Sta_12262,2011-02-26,Standard Class,9.61
Sta_23667,2011-02-26,Standard Class,20.15
Sta_12263,2011-02-26,Standard Class,3.23
Sta_35509,2011-02-26,Standard Class,85.57
Sta_12261,2011-02-26,Standard Class,3.66
Sta_40437,2011-02-26,Standard Class,2.41
Sta_40540,2011-02-26,Standard Class,72.92
Sta_40436,2011-02-26,Standard Class,2.34
Sta_18224,2011-02-26,Standard Class,16.05
Fir_31432,2011-02-26,First Class,59.642
Sec_32633,2011-02-26,Second Class,1.48
Sec_30076,2011-02-26,Second Class,25.95
Sec_30077,2011-02-26,Second Class,13.05
Sta_36883,2011-02-26,Standard Class,0.34
Sta_46881,2011-02-26,Standard Class,0.7
Sec_3883,2011-02-27,Second Class,0.7
Sec_3884,2011-02-27,Second Class,1.13
Sec_3322,2011-02-27,Second Class,18.74
Sta_12671,2011-02-27,Standard Class,6.92
Sta_13185,2011-02-27,Standard Class,5.34
Sta_13184,2011-02-27,Standard Class,0.34
Sta_21098,2011-02-27,Standard Class,17.73
Sta_40645,2011-02-27,Standard Class,9.15
Fir_31787,2011-02-27,First Class,0.27
Fir_29486,2011-02-27,First Class,5.89
Sec_5175,2011-02-27,Second Class,30.21
Sec_26478,2011-02-27,Second Class,15.62
Sec_5968,2011-02-27,Second Class,1.95
Sta_27614,2011-02-27,Standard Class,3.97
Sta_27613,2011-02-27,Standard Class,0.83
Sta_21247,2011-02-28,Standard Class,197.11
Sta_20671,2011-02-28,Standard Class,4.97
Sta_15694,2011-02-28,Standard Class,13.8
Sta_35553,2011-02-28,Standard Class,22.404
Sam_26606,2011-02-28,Same Day,64.952
Sta_24064,2011-02-28,Standard Class,51.95
Sta_9906,2011-02-28,Standard Class,19.92
Sec_24800,2011-02-28,Second Class,20.104
Sta_41538,2011-02-28,Standard Class,7.317
Sta_9907,2011-02-28,Standard Class,1.54
Sta_39040,2011-02-28,Standard Class,0.93
Fir_6678,2011-02-28,First Class,28.91
Sec_24957,2011-02-28,Second Class,4.738
Sec_24229,2011-02-28,Second Class,88.392
Sec_30966,2011-02-28,Second Class,107.47
Sec_5305,2011-02-28,Second Class,0.645
Sta_22771,2011-02-28,Standard Class,4.15
Sta_46419,2011-02-28,Standard Class,0.23
Sta_50344,2011-02-28,Standard Class,0.5
Sta_42591,2011-03-01,Standard Class,14.261
Sec_30454,2011-03-01,Second Class,81.63
Sam_3982,2011-03-01,Same Day,8.42
Sam_25092,2011-03-01,Same Day,24.42
Sam_3983,2011-03-01,Same Day,1.94
Sam_3984,2011-03-01,Same Day,19.52
Sta_38956,2011-03-02,Standard Class,1.868
Sta_39270,2011-03-02,Standard Class,2.07
Sta_38955,2011-03-02,Standard Class,14.317
Sta_38613,2011-03-02,Standard Class,2.945
Sta_22772,2011-03-02,Standard Class,7.27
Sta_19451,2011-03-02,Standard Class,3.675
Sta_21787,2011-03-02,Standard Class,27.399
Sta_19941,2011-03-02,Standard Class,9.279
Sta_14043,2011-03-02,Standard Class,4.857
Sec_7829,2011-03-02,Second Class,33.299
Sec_8487,2011-03-02,Second Class,3.894
Sec_7019,2011-03-02,Second Class,8.203
Sam_30456,2011-03-02,Same Day,27.16
Sam_30455,2011-03-02,Same Day,48.69
Sta_48560,2011-03-02,Standard Class,2.37
Sta_48561,2011-03-02,Standard Class,1.97
Fir_43947,2011-03-03,First Class,55.67
Fir_43946,2011-03-03,First Class,5.44
Fir_43945,2011-03-03,First Class,1.05
Sta_9585,2011-03-03,Standard Class,7.54
Sta_20240,2011-03-03,Standard Class,172.32
Fir_32592,2011-03-03,First Class,60.79
Fir_30078,2011-03-03,First Class,50.88
Fir_30080,2011-03-03,First Class,16.32
Fir_30079,2011-03-03,First Class,108.34
Fir_32591,2011-03-03,First Class,236.16
Fir_49333,2011-03-03,First Class,3.38
Fir_6481,2011-03-04,First Class,3.1
Fir_6782,2011-03-04,First Class,2.24
Fir_25734,2011-03-04,First Class,18.19
Fir_25093,2011-03-04,First Class,65.81
Fir_7962,2011-03-04,First Class,164.36
Fir_9265,2011-03-04,First Class,6.7
Sec_3217,2011-03-04,Second Class,3.35
Sec_26671,2011-03-04,Second Class,6.09
Sec_34570,2011-03-04,Second Class,3.3
Sta_42642,2011-03-04,Standard Class,39.26
Sta_42657,2011-03-04,Standard Class,7.74
Sec_32509,2011-03-04,Second Class,7.71
Sec_30374,2011-03-04,Second Class,18.64
Sam_2329,2011-03-04,Same Day,74.5
Sec_26479,2011-03-05,Second Class,301.73
Sta_43459,2011-03-05,Standard Class,13.96
Sta_43458,2011-03-05,Standard Class,3.9
Sta_44801,2011-03-05,Standard Class,1.02
Sec_30783,2011-03-05,Second Class,70.492
Sta_39152,2011-03-05,Standard Class,14.22
Sta_36452,2011-03-05,Standard Class,80.67
Sta_37096,2011-03-05,Standard Class,11.43
Sta_37095,2011-03-05,Standard Class,8.22
Sta_18781,2011-03-05,Standard Class,0.97
Sta_22110,2011-03-05,Standard Class,15.91
Sta_21717,2011-03-05,Standard Class,2.21
Sta_20926,2011-03-05,Standard Class,6.87
Sta_20672,2011-03-05,Standard Class,42.88
Sta_17750,2011-03-05,Standard Class,1.14
Sta_17443,2011-03-05,Standard Class,3.73
Sta_21387,2011-03-05,Standard Class,12.33
Sta_17650,2011-03-05,Standard Class,0.81
Sta_19210,2011-03-05,Standard Class,146.55
Sta_20925,2011-03-05,Standard Class,16.22
Sta_17444,2011-03-05,Standard Class,60.78
Sta_50346,2011-03-05,Standard Class,8.0
Sta_46265,2011-03-05,Standard Class,7.38
Sta_50345,2011-03-05,Standard Class,2.05
Sta_46264,2011-03-05,Standard Class,25.22
Sta_48855,2011-03-05,Standard Class,1.94
Sta_46882,2011-03-05,Standard Class,70.05
Sta_28583,2011-03-05,Standard Class,0.42
Sta_45324,2011-03-06,Standard Class,28.53
Sta_14600,2011-03-06,Standard Class,2.249
Sec_34655,2011-03-06,Second Class,3.77
Sec_4152,2011-03-06,Second Class,3.1
Sta_42015,2011-03-06,Standard Class,15.01
Sta_42078,2011-03-06,Standard Class,14.58
Sta_17751,2011-03-06,Standard Class,21.46
Sta_20924,2011-03-06,Standard Class,54.7
Sta_39271,2011-03-06,Standard Class,0.79
Sta_49884,2011-03-06,Standard Class,0.41
Sta_49707,2011-03-06,Standard Class,9.21
Sta_10952,2011-03-06,Standard Class,3.55
Sta_23303,2011-03-06,Standard Class,150.4
Sta_10872,2011-03-06,Standard Class,25.39
Sta_23444,2011-03-06,Standard Class,64.4
Sec_48300,2011-03-06,Second Class,47.89
Sta_44530,2011-03-07,Standard Class,52.13
Sta_44531,2011-03-07,Standard Class,1.46
Sta_44532,2011-03-07,Standard Class,7.66
Sta_44529,2011-03-07,Standard Class,51.08
Sta_43734,2011-03-07,Standard Class,2.15
Sta_13264,2011-03-07,Standard Class,11.09
Sta_13265,2011-03-07,Standard Class,1.02
Sta_42841,2011-03-07,Standard Class,1.073
Sta_19560,2011-03-07,Standard Class,5.58
Sta_16502,2011-03-07,Standard Class,0.39
Sta_23201,2011-03-07,Standard Class,43.14
Sta_23200,2011-03-07,Standard Class,48.52
Sta_46095,2011-03-07,Standard Class,10.65
Sta_46175,2011-03-07,Standard Class,32.7
Sta_50115,2011-03-07,Standard Class,8.49
Sec_47806,2011-03-07,Second Class,1.05
Sta_50604,2011-03-07,Standard Class,32.55
Sec_25094,2011-03-08,Second Class,100.65
Sec_26154,2011-03-08,Second Class,18.07
Sta_10291,2011-03-08,Standard Class,16.48
Fir_8806,2011-03-08,First Class,16.03
Sta_11658,2011-03-08,Standard Class,6.543
Sta_12433,2011-03-08,Standard Class,11.866
Sta_40762,2011-03-08,Standard Class,3.02
Sam_30924,2011-03-08,Same Day,16.201
Sta_46971,2011-03-08,Standard Class,34.51
Sta_49335,2011-03-08,Standard Class,1.94
Sta_49334,2011-03-08,Standard Class,1.37
Sta_1304,2011-03-08,Standard Class,2.18
Sta_1021,2011-03-08,Standard Class,0.94
Sta_48127,2011-03-08,Standard Class,22.16
Sta_48126,2011-03-08,Standard Class,2.48
Sta_28584,2011-03-08,Standard Class,0.99
Sec_956,2011-03-08,Second Class,10.13
Sec_28371,2011-03-08,Second Class,55.01
Sec_955,2011-03-08,Second Class,8.02
Sec_48007,2011-03-08,Second Class,7.52
Sec_957,2011-03-08,Second Class,1.91
Fir_1429,2011-03-08,First Class,1.28
Fir_48301,2011-03-08,First Class,11.13
Fir_1428,2011-03-08,First Class,4.29
Sta_22401,2011-03-09,Standard Class,9.51
Sta_22992,2011-03-09,Standard Class,83.22
Sec_7673,2011-03-09,Second Class,15.771
Sec_9402,2011-03-09,Second Class,0.686
Sta_13964,2011-03-09,Standard Class,2.2
Sta_9908,2011-03-09,Standard Class,6.89
Sta_20927,2011-03-09,Standard Class,36.03
Sta_21388,2011-03-09,Standard Class,27.75
Sta_20110,2011-03-09,Standard Class,7.47
Sta_41879,2011-03-09,Standard Class,4.07
Sta_49640,2011-03-09,Standard Class,1.31
Sec_24420,2011-03-10,Second Class,3.96
Sam_25591,2011-03-10,Same Day,89.92
Sta_35311,2011-03-10,Standard Class,1.232
Sta_35312,2011-03-10,Standard Class,35.197
Sta_35310,2011-03-10,Standard Class,1.739
Sta_35313,2011-03-10,Standard Class,19.724
Sec_32969,2011-03-10,Second Class,3.05
Sta_40761,2011-03-10,Standard Class,2.08
Sta_40809,2011-03-10,Standard Class,9.39
Fir_33539,2011-03-11,First Class,4.067
Sta_17557,2011-03-11,Standard Class,35.977
Sta_15792,2011-03-11,Standard Class,1.045
Sta_11802,2011-03-11,Standard Class,9.01
Sta_22773,2011-03-11,Standard Class,137.14
Sta_22881,2011-03-11,Standard Class,6.38
Sta_12264,2011-03-11,Standard Class,4.62
Sta_37489,2011-03-11,Standard Class,7.29
Sec_48364,2011-03-11,Second Class,6.44
Sec_44536,2011-03-12,Second Class,142.19
Sec_44535,2011-03-12,Second Class,10.9
Sec_44533,2011-03-12,Second Class,9.83
Sec_44534,2011-03-12,Second Class,9.56
Sta_18782,2011-03-12,Standard Class,5.0
Fir_26156,2011-03-12,First Class,248.59
Sam_5728,2011-03-12,Same Day,6.636
Sta_39153,2011-03-12,Standard Class,20.84
Sta_38394,2011-03-12,Standard Class,40.48
Sta_9754,2011-03-12,Standard Class,1.99
Fir_6784,2011-03-12,First Class,2.64
Fir_6783,2011-03-12,First Class,5.88
Fir_8311,2011-03-12,First Class,17.69
Fir_8310,2011-03-12,First Class,2.83
Fir_6482,2011-03-12,First Class,0.5
Fir_9266,2011-03-12,First Class,14.53
Fir_8629,2011-03-12,First Class,5.83
Fir_26155,2011-03-12,First Class,4.1
Fir_6577,2011-03-12,First Class,7.7
Fir_34487,2011-03-12,First Class,0.8
Sta_1530,2011-03-12,Standard Class,0.52
Sta_48303,2011-03-12,Standard Class,38.45
Sta_48302,2011-03-12,Standard Class,42.74
Sta_1531,2011-03-12,Standard Class,10.65
Sta_45625,2011-03-13,Standard Class,9.12
Sta_13517,2011-03-13,Standard Class,3.76
Sta_12602,2011-03-13,Standard Class,5.5
Sta_21099,2011-03-13,Standard Class,78.66
Sta_20402,2011-03-13,Standard Class,34.24
Sta_21788,2011-03-13,Standard Class,145.495
Sta_17303,2011-03-13,Standard Class,49.069
Sta_16427,2011-03-13,Standard Class,9.69
Sec_25930,2011-03-13,Second Class,285.83
Sec_32510,2011-03-13,Second Class,1.93
Sec_27195,2011-03-13,Second Class,7.1
Sec_2241,2011-03-13,Second Class,1.95
Sec_27997,2011-03-13,Second Class,4.88
Sec_27998,2011-03-13,Second Class,95.0
Sec_2240,2011-03-13,Second Class,7.0
Fir_33540,2011-03-13,First Class,3.34
Sta_21789,2011-03-14,Standard Class,13.127
Sta_9685,2011-03-14,Standard Class,2.11
Sta_9686,2011-03-14,Standard Class,1.44
Sta_22111,2011-03-14,Standard Class,8.43
Sta_16503,2011-03-14,Standard Class,1.06
Fir_32262,2011-03-14,First Class,38.8
Sta_39745,2011-03-14,Standard Class,2.94
Sta_38725,2011-03-14,Standard Class,9.76
Sta_38614,2011-03-14,Standard Class,29.68
Sta_2994,2011-03-14,Standard Class,1.48
Sec_1305,2011-03-14,Second Class,12.24
Sta_35634,2011-03-14,Standard Class,9.12
Sta_44933,2011-03-15,Standard Class,27.22
Sta_12744,2011-03-15,Standard Class,5.246
Fir_5894,2011-03-15,First Class,2.93
Sta_18422,2011-03-15,Standard Class,2.91
Sam_32207,2011-03-15,Same Day,1.6
Sam_32206,2011-03-15,Same Day,12.1
Sam_32205,2011-03-15,Same Day,2.0
Sam_29899,2011-03-15,Same Day,34.99
Sam_32204,2011-03-15,Same Day,1.42
Sta_662,2011-03-15,Standard Class,1.04
Sta_14237,2011-03-16,Standard Class,2.83
Sam_6236,2011-03-16,Same Day,19.58
Sta_22027,2011-03-16,Standard Class,56.33
Sta_20307,2011-03-16,Standard Class,2.812
Sta_22112,2011-03-16,Standard Class,3.414
Sta_22291,2011-03-16,Standard Class,6.493
Fir_8630,2011-03-16,First Class,11.89
Fir_6679,2011-03-16,First Class,30.78
Sta_39154,2011-03-16,Standard Class,24.099
Sta_15668,2011-03-16,Standard Class,0.812
Sta_15669,2011-03-16,Standard Class,1.413
Sta_42842,2011-03-16,Standard Class,5.34
Sta_39997,2011-03-16,Standard Class,1.06
Sta_37490,2011-03-16,Standard Class,2.92
Sta_37920,2011-03-16,Standard Class,1.36
Sta_37921,2011-03-16,Standard Class,5.02
Sec_49337,2011-03-16,Second Class,1.11
Sec_49336,2011-03-16,Second Class,0.91
Sta_15027,2011-03-17,Standard Class,4.85
Sta_22028,2011-03-17,Standard Class,257.63
Sta_17033,2011-03-17,Standard Class,9.26
Sta_22402,2011-03-17,Standard Class,2.58
Sta_19368,2011-03-17,Standard Class,12.05
Sec_32263,2011-03-17,Second Class,725.34
Sec_34571,2011-03-17,Second Class,60.32
Fir_6483,2011-03-17,First Class,7.41
Sta_13768,2011-03-17,Standard Class,20.82
Sta_14238,2011-03-17,Standard Class,8.4
Fir_46743,2011-03-17,First Class,63.85
Fir_49044,2011-03-17,First Class,1.5
Sam_50267,2011-03-17,Same Day,1.13
Sam_50268,2011-03-17,Same Day,0.8
Sam_50269,2011-03-17,Same Day,1.33
Sta_14777,2011-03-17,Standard Class,1.64
Sta_48388,2011-03-17,Standard Class,80.79
Sta_48387,2011-03-17,Standard Class,15.56
Fir_25735,2011-03-18,First Class,19.783
Fir_26607,2011-03-18,First Class,46.387
Sta_36240,2011-03-18,Standard Class,38.31
Fir_32098,2011-03-18,First Class,0.69
Fir_32097,2011-03-18,First Class,11.39
Sta_49641,2011-03-18,Standard Class,3.22
Sta_851,2011-03-18,Standard Class,1.23
Sta_663,2011-03-18,Standard Class,0.4
Sta_22774,2011-03-19,Standard Class,73.26
Sta_12265,2011-03-19,Standard Class,7.41
Sta_12266,2011-03-19,Standard Class,34.64
Sta_23445,2011-03-19,Standard Class,45.24
Sta_18225,2011-03-19,Standard Class,10.35
Sec_4512,2011-03-19,Second Class,0.39
Sta_42773,2011-03-19,Standard Class,2.688
Sta_42772,2011-03-19,Standard Class,26.03
Sta_36373,2011-03-19,Standard Class,6.13
Sta_28154,2011-03-19,Standard Class,43.56
Sta_47543,2011-03-19,Standard Class,5.01
Sta_49533,2011-03-19,Standard Class,12.44
Sta_47544,2011-03-19,Standard Class,0.58
Sta_49532,2011-03-19,Standard Class,4.57
Sta_49534,2011-03-19,Standard Class,12.03
Sta_48625,2011-03-19,Standard Class,2.61
Sta_27342,2011-03-19,Standard Class,4.54
Sta_1635,2011-03-19,Standard Class,3.07
Sta_1636,2011-03-19,Standard Class,1.96
Sta_48626,2011-03-19,Standard Class,3.92
Sta_44333,2011-03-20,Standard Class,4.82
Fir_3132,2011-03-20,First Class,7.06
Fir_25651,2011-03-20,First Class,18.31
Sta_40810,2011-03-20,Standard Class,3.14
Sec_49808,2011-03-20,Second Class,27.1
Sec_44802,2011-03-21,Second Class,19.23
Sec_26929,2011-03-21,Second Class,32.07
Sta_11187,2011-03-21,Standard Class,9.57
Sta_14601,2011-03-21,Standard Class,4.105
Sta_11803,2011-03-21,Standard Class,4.194
Sta_17445,2011-03-21,Standard Class,9.39
Sta_17752,2011-03-21,Standard Class,4.11
Sta_47169,2011-03-21,Standard Class,80.94
Sta_47171,2011-03-21,Standard Class,42.57
Sta_1307,2011-03-21,Standard Class,3.61
Sta_1306,2011-03-21,Standard Class,3.7
Sta_47170,2011-03-21,Standard Class,101.14
Sta_2330,2011-03-21,Standard Class,1.81
Sta_2331,2011-03-21,Standard Class,0.74
Sta_2334,2011-03-21,Standard Class,1.04
Sta_2332,2011-03-21,Standard Class,2.11
Sta_2333,2011-03-21,Standard Class,0.83
Fir_49411,2011-03-21,First Class,47.37
Fir_47502,2011-03-21,First Class,0.94
Fir_49408,2011-03-21,First Class,1.11
Fir_49410,2011-03-21,First Class,3.94
Fir_49412,2011-03-21,First Class,74.8
Fir_49407,2011-03-21,First Class,3.13
Fir_49409,2011-03-21,First Class,2.3
Sec_47807,2011-03-21,Second Class,60.17
Sec_47257,2011-03-21,Second Class,218.62
Sta_17034,2011-03-22,Standard Class,15.98
Fir_3323,2011-03-22,First Class,16.104
Sta_37251,2011-03-22,Standard Class,17.4
Fir_31600,2011-03-22,First Class,61.393
Fir_6785,2011-03-22,First Class,3.017
Sec_32511,2011-03-22,Second Class,80.06
Sam_2614,2011-03-22,Same Day,2.58
Sta_35829,2011-03-22,Standard Class,12.87
Sta_43118,2011-03-23,Standard Class,22.16
Sta_14418,2011-03-23,Standard Class,1.68
Sta_40150,2011-03-23,Standard Class,5.44
Sta_17304,2011-03-23,Standard Class,5.779
Sec_33459,2011-03-23,Second Class,1.618
Sec_31051,2011-03-23,Second Class,6.013
Sec_34338,2011-03-23,Second Class,4.749
Sec_30892,2011-03-23,Second Class,7.786
Sta_15793,2011-03-23,Standard Class,3.09
Sta_16273,2011-03-23,Standard Class,1.36
Sta_21389,2011-03-23,Standard Class,29.23
Sec_24519,2011-03-23,Second Class,69.39
Sta_40811,2011-03-23,Standard Class,0.98
Fir_31050,2011-03-23,First Class,69.43
Fir_31052,2011-03-23,First Class,5.468
